nuts3_id,corr_PV,corr_Wind_On,corr_Wind_Off,corr_RE_Agg,corr_Price
DE733,-0.16080317663820307,-0.4077186156213178,-0.24542998756498038,-0.469524676035897,0.6207761537184511
DE734,0.09655477542867999,-0.15309179702291575,-0.1540957303296441,-0.058056616995781976,0.012510842865160271
DE735,0.11091858966199318,-0.14516966430855588,-0.1468637631020507,-0.03950460165836177,0.009767462119691919
DE736,0.3773857043876594,-0.2390476461794036,-0.2327366458903087,0.0936444106097092,0.2723012782399995
DE737,0.10302125896646395,-0.18325140091589803,-0.18242911728756045,-0.07936184891211992,0.04215744360071261
DE803,-0.013975652042327355,0.033660457826225974,0.014759370586383104,0.01596665416424948,-0.0317390287087722
DE804,0.37738548020372803,-0.23904689591245482,-0.23273278258033311,0.09364532920105266,0.27230331604300156
DE80J,0.5048203400821005,-0.19530498311810016,-0.2306726353031681,0.2297118573248456,-0.23922995273622583
DE80K,0.5034345659515631,-0.19434106811146104,-0.2297622595908991,0.22944025641949717,-0.240648999425368
DE80L,0.49915479446787364,-0.19139063933934647,-0.2269694932749105,0.22857899771491744,-0.244925523220889
DE80M,0.5163806149679135,-0.20007584679907453,-0.235452981961004,0.23481860628008452,-0.2328326015604128
DE80N,0.4995496806903885,-0.1916593312761711,-0.22722439800289077,0.22866150130149634,-0.24454017625967778
DE80O,0.3773860184094314,-0.2390473182823551,-0.23273514642371237,0.09364511882578495,0.27230079620766967
DE911,-0.3589487616139705,-0.1572907985066179,-0.04248115039196981,-0.4138940952012348,0.6654510056320417
DE912,0.2209398261093526,-0.11264263012716315,-0.13517656008379902,0.07542576245012549,-0.08373831712308769
DE913,0.37738598714917676,-0.23904736618006156,-0.23273645155031772,0.09364487595906143,0.27230084063658033
DE914,0.08669767092458637,-0.16112406453911055,-0.18824758235451608,-0.07679611611929865,0.09312240068652328
DE916,0.31066573151019533,-0.17129459712201864,-0.19058319314806274,0.09631960816405379,-0.0028227517701293475
DE917,0.1421069440668352,-0.17742310449662774,-0.2104563807035423,-0.04730200257015342,0.04542212489171181
DE918,0.17373296303842237,-0.1746490721678865,-0.1806506270208852,-0.01550753502458202,0.007670070103641554
DE91A,0.2250423692920049,-0.11527506465080568,-0.13770801379358155,0.0764182911029326,-0.0804779728999032
DE91B,0.1735820076640231,-0.1779445135670654,-0.21548534391300408,-0.022947969339264386,0.02616253917842098
DE91C,0.11504843075477253,-0.14767882644319455,-0.14929875886391825,-0.03838425092559776,0.01285287756566064
DE922,0.22982101574233882,-0.1147275034954177,-0.13790131436556902,0.08066457263049559,-0.09071164398166803
DE923,0.2707803172390868,-0.14491161223549148,-0.16594119049914885,0.08726619859637151,-0.041557574075723976
DE925,0.23316861689311805,-0.12050091098643917,-0.14272261030510597,0.0783755667180012,-0.07391611612775152
DE926,0.05668999614207231,-0.11730497856663934,-0.12140685001355804,-0.05893001148711539,0.012682016802852985
DE927,0.22207151541777853,-0.1133676159720706,-0.13587391093452458,0.0757005632585741,-0.08284173856011036
DE928,0.377385702824776,-0.2390483032358569,-0.23273641311188,0.0936439496622787,0.2723023918570042
DE929,0.009818776358292052,-0.00822973406890359,-0.0075188642678629255,0.0007271135610334344,0.34903412660985167
DE931,0.49422131394612845,-0.14823887975904163,-0.17980935892198868,0.263475261478683,-0.23574719695549437
DE932,0.17992248566677133,-0.09295453548534728,-0.10558007664975577,0.06113307588793696,-0.0949901825609448
DE933,0.19819666095531832,-0.10237876639576422,-0.11687168876645128,0.06727570385935981,-0.10009962742566285
DE934,0.22590172777489262,-0.11584001195373336,-0.13825379300807655,0.07661390063514688,-0.0798070617146707
DE935,0.22181308222757617,-0.11320221571115435,-0.1357148724813795,0.07563766223877717,-0.08304671533098335
DE936,0.18779162979171884,-0.09797119859130789,-0.11044104640648196,0.063060562720843,-0.08896563679999396
DE937,0.19315845054874176,-0.09994411318587865,-0.11375334172943989,0.06546036393130043,-0.09734032432490528
DE938,0.3742989332050831,-0.15423504817314107,-0.18244562727564256,0.1616709604590703,-0.13441223935873753
DE939,0.18485735511853685,-0.09609585613983126,-0.10862534666999211,0.06234579783605475,-0.09123920660845283
DE93A,0.4982523010446701,-0.15219290746556816,-0.18370744724500293,0.263229862679758,-0.228053843392907
DE93B,0.26202928344929716,-0.13644542524933734,-0.15683579974424763,0.08780025253491959,-0.10367533030855144
DE941,0.17992023728882334,-0.09295374262858917,-0.10557919279576726,0.061131975144267735,-0.09498917630343755
DE942,0.3773857153108792,-0.23904859077200688,-0.23273647088706273,0.09364373636447788,0.2723017744916906
DE943,0.17992026388162322,-0.09295375401774193,-0.10557920303221385,0.061131986687067694,-0.09498919237598684
